packet_id,piece_catalog_raw,leaf_order_raw,leaf_count,difficulty,start_left_raw,end_right_raw,boundary_indices
veneer_packet_00788,rawleaf_0788_0_HUVJL~left:START_DAMAR~right:RQ68madder~wood:elm burl~figure:stripe~wax:green~caliper:27~pin:8 || rawleaf_0788_3_D2DXH~left:LX34cedar~right:RQ36madder~wood:rosewood~figure:curl~wax:green~caliper:19~pin:1 || rawleaf_0788_4_LWSGQ~left:LX36elm~right:RQ61nacre~wood:pearwood~figure:fiddleback~wax:white~caliper:27~pin:1 || rawleaf_0788_5_2BP5Z~left:LX61flax~right:RQ85nacre~wood:walnut~figure:curl~wax:blue~caliper:28~pin:9 || rawleaf_0788_6_TL6N4~left:LX85flax~right:RQ10kermes~wood:walnut~figure:stripe~wax:green~caliper:20~pin:7 || rawleaf_0788_2_HTMYM~left:LX02cedar~right:RQ34kermes~wood:walnut~figure:birdseye~wax:blue~caliper:20~pin:9 || shopnote~left:IGNORE_46~right:IGNORE_32~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0788_1_EP4X9~left:LX68elm~right:RQ02kermes~wood:satinwood~figure:curl~wax:white~caliper:26~pin:0 || rawleaf_0788_7_MV7ZU~left:LX10cedar~right:END_EBONY~wood:pearwood~figure:ripple~wax:yellow~caliper:26~pin:3,rawleaf_0788_0_HUVJL|rawleaf_0788_1_EP4X9|rawleaf_0788_2_HTMYM|rawleaf_0788_3_D2DXH|rawleaf_0788_4_LWSGQ|rawleaf_0788_5_2BP5Z|rawleaf_0788_6_TL6N4|rawleaf_0788_7_MV7ZU,8,smudged,START_DAMAR,END_EBONY,68|2|34|36|61|85|10
veneer_packet_00789,rawleaf_0789_1_PSDSE~left:LX49bistre~right:RQ47pewter~wood:walnut~figure:fiddleback~wax:black~caliper:27~pin:8 || rawleaf_0789_7_ZNHXB~left:LX04elm~right:END_EBONY~wood:pearwood~figure:birdseye~wax:white~caliper:23~pin:0 || rawleaf_0789_4_KXFT5~left:LX75drift~right:RQ22ochre~wood:walnut~figure:curl~wax:red~caliper:17~pin:6 || rawleaf_0789_2_KY2JQ~left:LX47hazel~right:RQ76madder~wood:walnut~figure:ray~wax:red~caliper:20~pin:6 || rawleaf_0789_0_W84Z3~left:START_CLOVE~right:RQ49juniper~wood:pearwood~figure:stripe~wax:red~caliper:22~pin:4 || shopnote~left:IGNORE_27~right:IGNORE_23~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0789_6_L33DD~left:LX39hazel~right:RQ04madder~wood:walnut~figure:stripe~wax:black~caliper:17~pin:3 || rawleaf_0789_3_NE2XZ~left:LX76elm~right:RQ75lichen~wood:pearwood~figure:ripple~wax:red~caliper:26~pin:0 || rawleaf_0789_5_P6MV2~left:LX22gesso~right:RQ39pewter~wood:maple~figure:ray~wax:red~caliper:21~pin:0,rawleaf_0789_0_W84Z3|rawleaf_0789_1_PSDSE|rawleaf_0789_2_KY2JQ|rawleaf_0789_3_NE2XZ|rawleaf_0789_4_KXFT5|rawleaf_0789_5_P6MV2|rawleaf_0789_6_L33DD|rawleaf_0789_7_ZNHXB,8,smudged,START_CLOVE,END_EBONY,49|47|76|75|22|39|4
veneer_packet_00790,rawleaf_0790_2_M8KYM~left:LX46gesso~right:RQ41juniper~wood:pearwood~figure:ray~wax:blue~caliper:26~pin:1 || rawleaf_0790_4_9UFUV~left:LX87hazel~right:RQ70ochre~wood:walnut~figure:birdseye~wax:white~caliper:23~pin:8 || rawleaf_0790_6_PHP3E~left:LX08amber~right:RQ45nacre~wood:rosewood~figure:mottle~wax:blue~caliper:25~pin:7 || shopnote~left:IGNORE_24~right:IGNORE_58~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0790_0_LMY99~left:START_DAMAR~right:RQ75lichen~wood:satinwood~figure:fiddleback~wax:blue~caliper:26~pin:7 || rawleaf_0790_3_NPS52~left:LX41bistre~right:RQ87pewter~wood:maple~figure:ray~wax:yellow~caliper:27~pin:7 || rawleaf_0790_7_7GYFK~left:LX45flax~right:END_HOLLY~wood:pearwood~figure:ray~wax:white~caliper:28~pin:0 || rawleaf_0790_5_9383V~left:LX70gesso~right:RQ08ivory~wood:elm burl~figure:ray~wax:white~caliper:23~pin:6 || rawleaf_0790_1_LWMXJ~left:LX75drift~right:RQ46ochre~wood:satinwood~figure:birdseye~wax:green~caliper:27~pin:4,rawleaf_0790_0_LMY99|rawleaf_0790_1_LWMXJ|rawleaf_0790_2_M8KYM|rawleaf_0790_3_NPS52|rawleaf_0790_4_9UFUV|rawleaf_0790_5_9383V|rawleaf_0790_6_PHP3E|rawleaf_0790_7_7GYFK,8,smudged,START_DAMAR,END_HOLLY,75|46|41|87|70|8|45
veneer_packet_00791,rawleaf_0791_6_ZU6MK~left:LX49bistre~right:RQ85nacre~wood:satinwood~figure:birdseye~wax:yellow~caliper:19~pin:4 || rawleaf_0791_1_4MB7Z~left:LX84elm~right:RQ09juniper~wood:satinwood~figure:mottle~wax:red~caliper:28~pin:2 || rawleaf_0791_2_YJQ4M~left:LX09bistre~right:RQ12madder~wood:walnut~figure:mottle~wax:red~caliper:25~pin:3 || rawleaf_0791_5_B3GXL~left:LX37flax~right:RQ49juniper~wood:satinwood~figure:stripe~wax:blue~caliper:27~pin:7 || rawleaf_0791_4_JB9DP~left:LX32amber~right:RQ37nacre~wood:walnut~figure:mottle~wax:white~caliper:26~pin:9 || rawleaf_0791_0_JE25Q~left:START_DAMAR~right:RQ84madder~wood:elm burl~figure:curl~wax:yellow~caliper:27~pin:9 || shopnote~left:IGNORE_25~right:IGNORE_35~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0791_3_4JKKB~left:LX12elm~right:RQ32ivory~wood:walnut~figure:fiddleback~wax:green~caliper:23~pin:7 || rawleaf_0791_7_MT6P4~left:LX85flax~right:END_EBONY~wood:satinwood~figure:mottle~wax:red~caliper:28~pin:8,rawleaf_0791_0_JE25Q|rawleaf_0791_1_4MB7Z|rawleaf_0791_2_YJQ4M|rawleaf_0791_3_4JKKB|rawleaf_0791_4_JB9DP|rawleaf_0791_5_B3GXL|rawleaf_0791_6_ZU6MK|rawleaf_0791_7_MT6P4,8,smudged,START_DAMAR,END_EBONY,84|9|12|32|37|49|85
veneer_packet_00792,rawleaf_0792_4_893BW~left:LX10cedar~right:RQ67lichen~wood:walnut~figure:ray~wax:yellow~caliper:24~pin:2 || rawleaf_0792_1_NFB4Q~left:LX60elm~right:RQ24ivory~wood:satinwood~figure:mottle~wax:yellow~caliper:17~pin:5 || guardstrip~left:GUARD_57~right:GUARD_91~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || shopnote~left:IGNORE_99~right:IGNORE_14~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0792_2_EBTMU~left:LX24amber~right:RQ75lichen~wood:pearwood~figure:stripe~wax:white~caliper:21~pin:7 || rawleaf_0792_0_8HU7Z~left:START_BEECH~right:RQ60madder~wood:pearwood~figure:ripple~wax:green~caliper:23~pin:7 || rawleaf_0792_6_EVT77~left:LX30gesso~right:RQ02kermes~wood:rosewood~figure:curl~wax:white~caliper:20~pin:2 || rawleaf_0792_7_TTSNT~left:LX02cedar~right:END_FERN~wood:rosewood~figure:ray~wax:white~caliper:22~pin:0 || rawleaf_0792_5_D2M9M~left:LX67drift~right:RQ30ochre~wood:walnut~figure:flame~wax:white~caliper:24~pin:9 || rawleaf_0792_3_8P84L~left:LX75drift~right:RQ10kermes~wood:pearwood~figure:flame~wax:black~caliper:19~pin:5,rawleaf_0792_0_8HU7Z|rawleaf_0792_1_NFB4Q|rawleaf_0792_2_EBTMU|rawleaf_0792_3_8P84L|rawleaf_0792_4_893BW|rawleaf_0792_5_D2M9M|rawleaf_0792_6_EVT77|rawleaf_0792_7_TTSNT,8,busy,START_BEECH,END_FERN,60|24|75|10|67|30|2
veneer_packet_00793,rawleaf_0793_1_8WHEJ~left:LX68elm~right:RQ26kermes~wood:maple~figure:birdseye~wax:red~caliper:28~pin:2 || rawleaf_0793_0_8WBN5~left:START_BEECH~right:RQ68madder~wood:walnut~figure:ray~wax:black~caliper:18~pin:9 || rawleaf_0793_7_9WL67~left:LX14gesso~right:END_GILDER~wood:maple~figure:ray~wax:yellow~caliper:24~pin:4 || rawleaf_0793_6_DZPXB~left:LX29flax~right:RQ14ochre~wood:maple~figure:ray~wax:white~caliper:17~pin:8 || rawleaf_0793_2_S8V7D~left:LX26cedar~right:RQ64ivory~wood:walnut~figure:ray~wax:green~caliper:19~pin:6 || rawleaf_0793_4_3NMXT~left:LX19drift~right:RQ18kermes~wood:walnut~figure:flame~wax:green~caliper:20~pin:0 || rawleaf_0793_5_XFLJH~left:LX18cedar~right:RQ29nacre~wood:satinwood~figure:flame~wax:red~caliper:18~pin:8 || rawleaf_0793_3_V8FW8~left:LX64amber~right:RQ19lichen~wood:elm burl~figure:curl~wax:yellow~caliper:19~pin:2,rawleaf_0793_0_8WBN5|rawleaf_0793_1_8WHEJ|rawleaf_0793_2_S8V7D|rawleaf_0793_3_V8FW8|rawleaf_0793_4_3NMXT|rawleaf_0793_5_XFLJH|rawleaf_0793_6_DZPXB|rawleaf_0793_7_9WL67,8,plain,START_BEECH,END_GILDER,68|26|64|19|18|29|14
veneer_packet_00794,rawleaf_0794_4_WNYYK~left:LX70gesso~right:RQ52madder~wood:satinwood~figure:curl~wax:green~caliper:17~pin:6 || rawleaf_0794_0_PK5XG~left:START_BEECH~right:RQ28madder~wood:elm burl~figure:birdseye~wax:red~caliper:23~pin:2 || rawleaf_0794_3_X2Y5E~left:LX62gesso~right:RQ70ochre~wood:maple~figure:mottle~wax:black~caliper:28~pin:8 || rawleaf_0794_2_BX8GM~left:LX63hazel~right:RQ62ochre~wood:elm burl~figure:mottle~wax:green~caliper:20~pin:9 || rawleaf_0794_7_GK7TX~left:LX85flax~right:END_EBONY~wood:rosewood~figure:birdseye~wax:white~caliper:22~pin:7 || rawleaf_0794_5_5JJZK~left:LX52elm~right:RQ12madder~wood:satinwood~figure:ripple~wax:yellow~caliper:27~pin:6 || rawleaf_0794_6_4JGVX~left:LX12elm~right:RQ85nacre~wood:pearwood~figure:ripple~wax:yellow~caliper:27~pin:7 || rawleaf_0794_1_9UXDL~left:LX28elm~right:RQ63pewter~wood:satinwood~figure:fiddleback~wax:green~caliper:28~pin:1,rawleaf_0794_0_PK5XG|rawleaf_0794_1_9UXDL|rawleaf_0794_2_BX8GM|rawleaf_0794_3_X2Y5E|rawleaf_0794_4_WNYYK|rawleaf_0794_5_5JJZK|rawleaf_0794_6_4JGVX|rawleaf_0794_7_GK7TX,8,plain,START_BEECH,END_EBONY,28|63|62|70|52|12|85
veneer_packet_00795,rawleaf_0795_4_27M8G~left:LX77flax~right:RQ62ochre~wood:satinwood~figure:mottle~wax:yellow~caliper:26~pin:9 || rawleaf_0795_5_YTXW3~left:LX62gesso~right:RQ10kermes~wood:walnut~figure:mottle~wax:green~caliper:23~pin:7 || rawleaf_0795_6_FGV69~left:LX10cedar~right:RQ14ochre~wood:pearwood~figure:ray~wax:red~caliper:20~pin:3 || rawleaf_0795_7_6PGYV~left:LX14gesso~right:END_FERN~wood:satinwood~figure:flame~wax:red~caliper:21~pin:8 || shopnote~left:IGNORE_65~right:IGNORE_97~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0795_3_X67QY~left:LX22gesso~right:RQ77nacre~wood:satinwood~figure:ripple~wax:red~caliper:18~pin:4 || rawleaf_0795_1_NBESY~left:LX12elm~right:RQ16ivory~wood:pearwood~figure:birdseye~wax:white~caliper:24~pin:0 || rawleaf_0795_2_LZKD2~left:LX16amber~right:RQ22ochre~wood:rosewood~figure:flame~wax:red~caliper:26~pin:0 || rawleaf_0795_0_Q8HMM~left:START_BEECH~right:RQ12madder~wood:elm burl~figure:birdseye~wax:yellow~caliper:17~pin:6 || guardstrip~left:GUARD_31~right:GUARD_32~wood:paper~figure:separator~wax:none~caliper:0~pin:0,rawleaf_0795_0_Q8HMM|rawleaf_0795_1_NBESY|rawleaf_0795_2_LZKD2|rawleaf_0795_3_X67QY|rawleaf_0795_4_27M8G|rawleaf_0795_5_YTXW3|rawleaf_0795_6_FGV69|rawleaf_0795_7_6PGYV,8,busy,START_BEECH,END_FERN,12|16|22|77|62|10|14
veneer_packet_00796,shopnote~left:IGNORE_03~right:IGNORE_47~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0796_6_MBPPS~left:LX71hazel~right:RQ46ochre~wood:walnut~figure:ripple~wax:black~caliper:25~pin:7 || rawleaf_0796_5_VNSFY~left:LX07hazel~right:RQ71pewter~wood:maple~figure:mottle~wax:yellow~caliper:20~pin:8 || rawleaf_0796_1_QW7UP~left:LX05flax~right:RQ42kermes~wood:maple~figure:flame~wax:white~caliper:23~pin:9 || guardstrip~left:GUARD_19~right:GUARD_47~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || rawleaf_0796_4_E48T4~left:LX31hazel~right:RQ07pewter~wood:satinwood~figure:mottle~wax:white~caliper:23~pin:7 || rawleaf_0796_7_N5BN7~left:LX46gesso~right:END_EBONY~wood:maple~figure:flame~wax:green~caliper:19~pin:8 || rawleaf_0796_2_PD3XW~left:LX42cedar~right:RQ57juniper~wood:satinwood~figure:birdseye~wax:green~caliper:28~pin:0 || rawleaf_0796_0_UHXEQ~left:START_BEECH~right:RQ05nacre~wood:elm burl~figure:fiddleback~wax:black~caliper:18~pin:3 || rawleaf_0796_3_WQSNL~left:LX57bistre~right:RQ31pewter~wood:pearwood~figure:birdseye~wax:white~caliper:18~pin:5,rawleaf_0796_0_UHXEQ|rawleaf_0796_1_QW7UP|rawleaf_0796_2_PD3XW|rawleaf_0796_3_WQSNL|rawleaf_0796_4_E48T4|rawleaf_0796_5_VNSFY|rawleaf_0796_6_MBPPS|rawleaf_0796_7_N5BN7,8,busy,START_BEECH,END_EBONY,5|42|57|31|7|71|46
veneer_packet_00797,rawleaf_0797_7_FQQB4~left:LX60elm~right:END_GILDER~wood:walnut~figure:fiddleback~wax:yellow~caliper:17~pin:3 || rawleaf_0797_6_4VUQT~left:LX05flax~right:RQ60madder~wood:satinwood~figure:mottle~wax:black~caliper:26~pin:2 || rawleaf_0797_2_88L75~left:LX52elm~right:RQ29nacre~wood:pearwood~figure:flame~wax:blue~caliper:18~pin:3 || rawleaf_0797_1_N7FH7~left:LX37flax~right:RQ52madder~wood:elm burl~figure:ray~wax:red~caliper:26~pin:7 || rawleaf_0797_3_YXSUX~left:LX29flax~right:RQ04madder~wood:pearwood~figure:mottle~wax:white~caliper:24~pin:3 || rawleaf_0797_5_HUJ2D~left:LX72amber~right:RQ05nacre~wood:maple~figure:mottle~wax:blue~caliper:20~pin:7 || rawleaf_0797_0_GM7S9~left:START_ASTER~right:RQ37nacre~wood:maple~figure:ray~wax:green~caliper:25~pin:5 || shopnote~left:IGNORE_81~right:IGNORE_66~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0797_4_EZ6JT~left:LX04elm~right:RQ72ivory~wood:rosewood~figure:ripple~wax:red~caliper:17~pin:4,rawleaf_0797_0_GM7S9|rawleaf_0797_1_N7FH7|rawleaf_0797_2_88L75|rawleaf_0797_3_YXSUX|rawleaf_0797_4_EZ6JT|rawleaf_0797_5_HUJ2D|rawleaf_0797_6_4VUQT|rawleaf_0797_7_FQQB4,8,smudged,START_ASTER,END_GILDER,37|52|29|4|72|5|60
veneer_packet_00798,rawleaf_0798_1_GG5P8~left:LX45flax~right:RQ52madder~wood:pearwood~figure:ripple~wax:blue~caliper:25~pin:9 || rawleaf_0798_7_KMEUX~left:LX33bistre~right:END_FERN~wood:elm burl~figure:curl~wax:yellow~caliper:19~pin:8 || rawleaf_0798_2_LKT6Q~left:LX52elm~right:RQ00ivory~wood:satinwood~figure:fiddleback~wax:white~caliper:20~pin:1 || rawleaf_0798_3_2PFHF~left:LX00amber~right:RQ08ivory~wood:pearwood~figure:stripe~wax:green~caliper:27~pin:5 || rawleaf_0798_4_3LTB3~left:LX08amber~right:RQ04madder~wood:elm burl~figure:flame~wax:white~caliper:24~pin:4 || shopnote~left:IGNORE_69~right:IGNORE_06~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0798_0_HS6HS~left:START_DAMAR~right:RQ45nacre~wood:walnut~figure:fiddleback~wax:yellow~caliper:25~pin:2 || rawleaf_0798_6_KPPYJ~left:LX50cedar~right:RQ33juniper~wood:satinwood~figure:ripple~wax:white~caliper:21~pin:0 || rawleaf_0798_5_8H68W~left:LX04elm~right:RQ50kermes~wood:rosewood~figure:mottle~wax:red~caliper:25~pin:3 || guardstrip~left:GUARD_02~right:GUARD_75~wood:paper~figure:separator~wax:none~caliper:0~pin:0,rawleaf_0798_0_HS6HS|rawleaf_0798_1_GG5P8|rawleaf_0798_2_LKT6Q|rawleaf_0798_3_2PFHF|rawleaf_0798_4_3LTB3|rawleaf_0798_5_8H68W|rawleaf_0798_6_KPPYJ|rawleaf_0798_7_KMEUX,8,busy,START_DAMAR,END_FERN,45|52|0|8|4|50|33
veneer_packet_00799,rawleaf_0799_0_P6JXL~left:START_CLOVE~right:RQ43lichen~wood:elm burl~figure:stripe~wax:white~caliper:27~pin:9 || rawleaf_0799_5_6HUVQ~left:LX01bistre~right:RQ38ochre~wood:rosewood~figure:mottle~wax:green~caliper:18~pin:7 || shopnote~left:IGNORE_40~right:IGNORE_52~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0799_4_7DHBH~left:LX68elm~right:RQ01juniper~wood:elm burl~figure:birdseye~wax:blue~caliper:21~pin:6 || rawleaf_0799_1_2QZBX~left:LX43drift~right:RQ13nacre~wood:pearwood~figure:fiddleback~wax:red~caliper:24~pin:5 || rawleaf_0799_2_SVDD3~left:LX13flax~right:RQ41juniper~wood:walnut~figure:stripe~wax:black~caliper:23~pin:5 || rawleaf_0799_6_5QVPJ~left:LX38gesso~right:RQ58kermes~wood:rosewood~figure:ray~wax:blue~caliper:28~pin:8 || rawleaf_0799_7_J5Z6G~left:LX58cedar~right:END_FERN~wood:maple~figure:flame~wax:yellow~caliper:26~pin:6 || rawleaf_0799_3_YTVG7~left:LX41bistre~right:RQ68madder~wood:maple~figure:curl~wax:red~caliper:26~pin:0,rawleaf_0799_0_P6JXL|rawleaf_0799_1_2QZBX|rawleaf_0799_2_SVDD3|rawleaf_0799_3_YTVG7|rawleaf_0799_4_7DHBH|rawleaf_0799_5_6HUVQ|rawleaf_0799_6_5QVPJ|rawleaf_0799_7_J5Z6G,8,smudged,START_CLOVE,END_FERN,43|13|41|68|1|38|58
veneer_packet_00800,rawleaf_0800_4_BK9H8~left:LX53flax~right:RQ73juniper~wood:maple~figure:curl~wax:blue~caliper:24~pin:0 || rawleaf_0800_0_TXN5U~left:START_DAMAR~right:RQ01juniper~wood:pearwood~figure:fiddleback~wax:black~caliper:27~pin:4 || rawleaf_0800_2_DD6HQ~left:LX43drift~right:RQ57juniper~wood:satinwood~figure:ray~wax:blue~caliper:19~pin:7 || rawleaf_0800_3_S6SUK~left:LX57bistre~right:RQ53nacre~wood:elm burl~figure:stripe~wax:blue~caliper:22~pin:2 || rawleaf_0800_1_YG28F~left:LX01bistre~right:RQ43lichen~wood:maple~figure:ripple~wax:yellow~caliper:25~pin:4 || rawleaf_0800_5_55BEP~left:LX73bistre~right:RQ13nacre~wood:rosewood~figure:mottle~wax:red~caliper:26~pin:6 || shopnote~left:IGNORE_58~right:IGNORE_56~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0800_7_X33GM~left:LX58cedar~right:END_GILDER~wood:walnut~figure:curl~wax:black~caliper:28~pin:7 || rawleaf_0800_6_EWMVV~left:LX13flax~right:RQ58kermes~wood:maple~figure:birdseye~wax:blue~caliper:26~pin:3,rawleaf_0800_0_TXN5U|rawleaf_0800_1_YG28F|rawleaf_0800_2_DD6HQ|rawleaf_0800_3_S6SUK|rawleaf_0800_4_BK9H8|rawleaf_0800_5_55BEP|rawleaf_0800_6_EWMVV|rawleaf_0800_7_X33GM,8,smudged,START_DAMAR,END_GILDER,1|43|57|53|73|13|58
veneer_packet_00801,shopnote~left:IGNORE_59~right:IGNORE_41~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0801_4_HDZ64~left:LX56amber~right:RQ45nacre~wood:rosewood~figure:flame~wax:white~caliper:28~pin:4 || rawleaf_0801_2_SXX44~left:LX10cedar~right:RQ22ochre~wood:maple~figure:flame~wax:yellow~caliper:21~pin:8 || rawleaf_0801_0_8KS5M~left:START_CLOVE~right:RQ82kermes~wood:maple~figure:curl~wax:yellow~caliper:23~pin:0 || rawleaf_0801_7_V3PPV~left:LX85flax~right:END_FERN~wood:rosewood~figure:flame~wax:black~caliper:26~pin:0 || rawleaf_0801_5_XU9DZ~left:LX45flax~right:RQ61nacre~wood:pearwood~figure:fiddleback~wax:yellow~caliper:18~pin:9 || guardstrip~left:GUARD_43~right:GUARD_98~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || rawleaf_0801_1_XNMJZ~left:LX82cedar~right:RQ10kermes~wood:satinwood~figure:curl~wax:green~caliper:24~pin:9 || rawleaf_0801_6_F5PXL~left:LX61flax~right:RQ85nacre~wood:elm burl~figure:birdseye~wax:yellow~caliper:18~pin:0 || rawleaf_0801_3_JUBY8~left:LX22gesso~right:RQ56ivory~wood:rosewood~figure:ripple~wax:green~caliper:23~pin:6,rawleaf_0801_0_8KS5M|rawleaf_0801_1_XNMJZ|rawleaf_0801_2_SXX44|rawleaf_0801_3_JUBY8|rawleaf_0801_4_HDZ64|rawleaf_0801_5_XU9DZ|rawleaf_0801_6_F5PXL|rawleaf_0801_7_V3PPV,8,busy,START_CLOVE,END_FERN,82|10|22|56|45|61|85
veneer_packet_00802,rawleaf_0802_4_6JZPL~left:LX65bistre~right:RQ33juniper~wood:satinwood~figure:birdseye~wax:red~caliper:26~pin:7 || shopnote~left:IGNORE_93~right:IGNORE_54~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0802_3_HPLWU~left:LX67drift~right:RQ65juniper~wood:maple~figure:ray~wax:green~caliper:25~pin:5 || rawleaf_0802_5_3UY37~left:LX33bistre~right:RQ25juniper~wood:rosewood~figure:fiddleback~wax:green~caliper:19~pin:6 || rawleaf_0802_6_WV5DZ~left:LX25bistre~right:RQ87pewter~wood:elm burl~figure:flame~wax:black~caliper:27~pin:1 || rawleaf_0802_2_YFF2T~left:LX70gesso~right:RQ67lichen~wood:walnut~figure:ripple~wax:blue~caliper:27~pin:1 || rawleaf_0802_0_DS3MZ~left:START_ASTER~right:RQ73juniper~wood:satinwood~figure:flame~wax:black~caliper:27~pin:3 || rawleaf_0802_1_5FQ2E~left:LX73bistre~right:RQ70ochre~wood:rosewood~figure:stripe~wax:yellow~caliper:25~pin:4 || rawleaf_0802_7_TKWLX~left:LX87hazel~right:END_EBONY~wood:maple~figure:flame~wax:white~caliper:20~pin:2,rawleaf_0802_0_DS3MZ|rawleaf_0802_1_5FQ2E|rawleaf_0802_2_YFF2T|rawleaf_0802_3_HPLWU|rawleaf_0802_4_6JZPL|rawleaf_0802_5_3UY37|rawleaf_0802_6_WV5DZ|rawleaf_0802_7_TKWLX,8,smudged,START_ASTER,END_EBONY,73|70|67|65|33|25|87
veneer_packet_00803,rawleaf_0803_0_F33W5~left:START_BEECH~right:RQ32ivory~wood:walnut~figure:flame~wax:blue~caliper:28~pin:2 || shopnote~left:IGNORE_07~right:IGNORE_53~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0803_5_6MS9V~left:LX54gesso~right:RQ55pewter~wood:pearwood~figure:ripple~wax:red~caliper:22~pin:9 || rawleaf_0803_7_FTWSZ~left:LX41bistre~right:END_FERN~wood:maple~figure:mottle~wax:blue~caliper:18~pin:8 || rawleaf_0803_2_VM94L~left:LX79hazel~right:RQ03lichen~wood:walnut~figure:fiddleback~wax:blue~caliper:22~pin:3 || rawleaf_0803_6_48J3Z~left:LX55hazel~right:RQ41juniper~wood:maple~figure:flame~wax:red~caliper:17~pin:7 || rawleaf_0803_4_N35JB~left:LX59drift~right:RQ54ochre~wood:maple~figure:birdseye~wax:yellow~caliper:27~pin:2 || rawleaf_0803_3_GXW2N~left:LX03drift~right:RQ59lichen~wood:elm burl~figure:flame~wax:black~caliper:28~pin:7 || rawleaf_0803_1_DHJPZ~left:LX32amber~right:RQ79pewter~wood:walnut~figure:ray~wax:blue~caliper:26~pin:1,rawleaf_0803_0_F33W5|rawleaf_0803_1_DHJPZ|rawleaf_0803_2_VM94L|rawleaf_0803_3_GXW2N|rawleaf_0803_4_N35JB|rawleaf_0803_5_6MS9V|rawleaf_0803_6_48J3Z|rawleaf_0803_7_FTWSZ,8,smudged,START_BEECH,END_FERN,32|79|3|59|54|55|41
veneer_packet_00804,rawleaf_0804_6_XGBMK~left:LX06gesso~right:RQ75lichen~wood:elm burl~figure:ripple~wax:blue~caliper:22~pin:3 || guardstrip~left:GUARD_66~right:GUARD_03~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || rawleaf_0804_5_5D8QU~left:LX58cedar~right:RQ06ochre~wood:elm burl~figure:birdseye~wax:green~caliper:26~pin:1 || rawleaf_0804_1_VFB8Z~left:LX33bistre~right:RQ36madder~wood:satinwood~figure:flame~wax:green~caliper:27~pin:8 || rawleaf_0804_7_763FW~left:LX75drift~right:END_HOLLY~wood:walnut~figure:curl~wax:yellow~caliper:28~pin:7 || rawleaf_0804_0_T7WPN~left:START_DAMAR~right:RQ33juniper~wood:rosewood~figure:flame~wax:white~caliper:28~pin:5 || rawleaf_0804_4_HELE3~left:LX73bistre~right:RQ58kermes~wood:rosewood~figure:flame~wax:white~caliper:19~pin:7 || shopnote~left:IGNORE_68~right:IGNORE_15~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0804_3_26359~left:LX50cedar~right:RQ73juniper~wood:maple~figure:ray~wax:green~caliper:19~pin:9 || rawleaf_0804_2_KMYGF~left:LX36elm~right:RQ50kermes~wood:elm burl~figure:mottle~wax:black~caliper:25~pin:7,rawleaf_0804_0_T7WPN|rawleaf_0804_1_VFB8Z|rawleaf_0804_2_KMYGF|rawleaf_0804_3_26359|rawleaf_0804_4_HELE3|rawleaf_0804_5_5D8QU|rawleaf_0804_6_XGBMK|rawleaf_0804_7_763FW,8,busy,START_DAMAR,END_HOLLY,33|36|50|73|58|6|75
